"","baseMean","log2FoldChange","lfcSE","pvalue","padj","abslog2FoldChange"
"LOC100578584",247.537571801777,0.480813114754958,0.108289939733402,3.90826403200539e-06,2.25109853497003e-05,0.480813114754958
"LOC100578585",7.04549821357334,-0.998779358771061,0.307856887598375,0.000138963801511971,0.000574305202293824,0.998779358771061
"LOC100578586",243.46699217955,0.151568791649352,0.170019901466479,0.326790542628856,0.446556510324359,0.151568791649352
"LOC100578587",526.118457445107,0.191054514019187,0.429537448957409,0.183417567913294,0.28186964480793,0.191054514019187
"LOC100578589",13.4860239379981,-0.189359982930248,0.227743777130003,0.315260831893607,0.434163769920051,0.189359982930248
"LOC100578592",6.72631520010362,0.557417388512609,0.253784003537533,0.00929811990102977,0.023188833437386,0.557417388512609
"LOC100578593",13.969883127297,-3.54771720066596,0.281975763186069,1.41559966399585e-37,2.67228684958184e-35,3.54771720066596
"LOC100578596",91.8099565681025,0.484167843390611,0.152226346523318,0.000557974800053233,0.00197955048797303,0.484167843390611
"LOC100578597",1685.04163105739,-0.0289281585097142,0.0464784618416261,0.534742417363747,0.64566518566883,0.0289281585097142
"LOC100578600",1051.38252051214,0.305250952534041,0.164784723123723,0.0424813541381192,0.0844145617712303,0.305250952534041
"LOC100578602",214.041028589062,0.0786667059644463,0.0765339460076484,0.284122704417701,0.400454254877743,0.0786667059644463
"LOC100578606",384.455074275848,-1.91320556044359,0.202194464525394,3.43622879566858e-23,1.93353951079351e-21,1.91320556044359
"LOC100578608",256.611555565107,0.237929985736175,0.223108484981839,0.212077149226932,0.317532423506718,0.237929985736175
"LOC100578609",0.669032810336,-0.156323908767752,0.392228846478702,0.467846992656951,0.585321347093207,0.156323908767752
"LOC100578611",84.4107995416527,0.229760185407567,0.11373763947807,0.0354909018992102,0.0728746518997116,0.229760185407567
"LOC100578613",669.885859640967,2.1077591602207,0.791061648586158,8.11318611820114e-06,4.35182082160523e-05,2.1077591602207
"LOC100578614",4.14656630260705,-0.00546789173381633,0.263290804381157,0.9791515922046,0.987589644533147,0.00546789173381633
"LOC100578617",13.7006972606305,0.184886094386734,0.195991748732812,0.290449525451375,0.40731143612304,0.184886094386734
"LOC100578618",49.599165790343,1.57470950643202,0.328027314467707,8.26007796802575e-08,6.7229452390663e-07,1.57470950643202
"LOC100578621",6794.973733175,-0.362414150741874,0.120806502082399,0.00164662541926835,0.00511739349631353,0.362414150741874
"LOC100578624",1038.40507524319,0.328200835527798,0.059227035968868,2.3333696667705e-08,2.1236204183423e-07,0.328200835527798
"LOC100578625",1199.49563514962,0.198349301410992,0.268907328944622,0.35796545675807,0.478650486221461,0.198349301410992
"LOC100578628",38.3504668352921,0.271401222430435,0.145860629772728,0.0471087131979848,0.0920775516481654,0.271401222430435
"LOC100578629",224.219881516268,-0.145959281437774,0.0869286124042629,0.0862329684765601,0.151952824909615,0.145959281437774
"LOC100578631",1515.87800690185,-0.160828953631742,0.10782986282366,0.120507707553372,0.200059887830449,0.160828953631742
"LOC100578641",17.0526631234657,0.293146783690559,0.158250826736883,0.0453391864479622,0.0891698602229792,0.293146783690559
"LOC100578649",668.739434418078,-0.893753367152474,0.144950835036293,1.28024691832894e-10,1.74649549101949e-09,0.893753367152474
"LOC100578651",8.12952521928432,0.704705664590483,0.474085300736902,0.0164112026971028,0.0377657719950632,0.704705664590483
"LOC100578653",786.826564473088,-0.276459964542244,0.104241965349466,0.00522347189980288,0.0140476827011243,0.276459964542244
"LOC100578654",236.266583092283,0.150559733782266,0.0816691364327891,0.058650719728596,0.110681719397531,0.150559733782266
"LOC100578657",55.5730612158235,-0.316718062205786,0.180304610725216,0.0519255341456262,0.0998909355096004,0.316718062205786
"LOC100578659",256.353475272804,-0.506368988555192,0.161011646266499,0.000708577293811355,0.00244564690261519,0.506368988555192
"LOC100578660",7513.51519920445,-0.227811575747175,0.0632088590893863,0.000234198874531207,0.00091735730505798,0.227811575747175
"LOC100578661",1673.21416444742,0.413937151925026,0.115562065755327,0.000197544238700614,0.000789098214932419,0.413937151925026
"LOC100578662",67.3076145740608,0.501907063321858,0.15522508570663,0.00046871436564923,0.00169525121618003,0.501907063321858
"LOC100578664",497.674525749599,-0.66856557367,0.292302161073708,0.00422751108295444,0.0116942624085747,0.66856557367
"LOC100578665",396.791673425568,-0.606865300488304,0.109926900305121,1.1683943504682e-08,1.13015598990743e-07,0.606865300488304
"LOC100578666",77.9384794592764,-2.70776658292692,0.624054609020779,2.01420047914762e-08,1.85758202477007e-07,2.70776658292692
"LOC100578667",3.66218679633634,-0.113992083071816,0.302782242288896,0.596804969488993,0.699269732996213,0.113992083071816
"LOC100578668",52.7602489536382,0.204832089467904,0.228707149047282,0.289168060047708,0.405903451043221,0.204832089467904
"LOC100578669",99.2308101504296,0.635368384104174,0.234319001724663,0.00112657052285912,0.00368203892754625,0.635368384104174
"LOC100578670",59.0434283398365,1.12006644289549,0.2085592096724,9.93202148608884e-09,9.64683647080363e-08,1.12006644289549
"LOC100578672",9.50485730478336,2.22185739641283,0.452919374736474,4.12157953109827e-08,3.58920884166475e-07,2.22185739641283
"LOC100578674",132.540760122732,-0.0843036227467256,0.147570178719735,0.533596047410597,0.644899642595377,0.0843036227467256
"LOC100578675",183.196123337258,-1.24312228096741,0.447379868162773,0.000268477612064073,0.0010377351293256,1.24312228096741
"LOC100578678",45.1404610714442,0.895529847751398,0.183655379502955,1.30391790419742e-07,1.02148963525613e-06,0.895529847751398
"LOC100578680",443.950016488091,0.0181478257075092,0.206153930062619,0.919416924812263,0.945842989188954,0.0181478257075092
"LOC100578684",334.287516748767,-0.133291182318019,0.0677220934015557,0.0455300905540923,0.0894851687397306,0.133291182318019
"LOC100578685",4.11889167514868,-0.464399739158658,0.327095477865287,0.0562009031151428,0.106729737150678,0.464399739158658
"LOC100578691",202.956096935514,0.634881974248115,0.181736653935273,0.000115338719213102,0.000485060858666959,0.634881974248115
"LOC100578694",1636.26769831249,0.315505457671997,0.0830754340711308,9.53288284246518e-05,0.000410798456510355,0.315505457671997
"LOC100578696",622.454203043894,0.594250956607805,0.115417378945722,9.25948926132787e-08,7.44832043399185e-07,0.594250956607805
"LOC100578697",361.859106808244,0.0975568552523766,0.123355694065322,0.409035525635608,0.527183326950684,0.0975568552523766
"LOC100578698",94.3475692140873,1.35689073247921,0.127000859557395,1.43176801380136e-27,1.25055319653217e-25,1.35689073247921
"LOC100578699",47.4646580422605,0.541758085261302,0.367817161435289,0.0348053625886537,0.0716681850347648,0.541758085261302
"LOC100578703",210.921669733843,1.80935823193957,0.169785962309297,1.12731017614473e-27,9.99548356181659e-26,1.80935823193957
"LOC100578704",178.92516610956,-0.321946594210296,0.110252357658937,0.00237681968876148,0.00704795987769557,0.321946594210296
"LOC100578705",1729.51527634864,-0.449394978402993,0.0933606606412671,7.63480458702798e-07,5.08581405159792e-06,0.449394978402993
"LOC100578706",851.850505074803,0.289784643819377,0.0876380471693743,0.000651808916774013,0.00227046772676281,0.289784643819377
"LOC100578708",522.069136363695,0.587833138018808,0.0599573625786556,4.17007456864984e-23,2.33524175844391e-21,0.587833138018808
"LOC100578709",1139.06492737527,-0.284529454007705,0.111510045272141,0.00769528777639973,0.0196435437589929,0.284529454007705
"LOC100578713",187.880332005539,0.039690388953736,0.121598430420759,0.743985439396315,0.816542158917335,0.039690388953736
"LOC100578714",15.9387203640868,0.0953944984624642,0.205230001075336,0.59719106915482,0.699512036968376,0.0953944984624642
"LOC100578715",225.953067637493,0.115921380735933,0.0709066897160285,0.0972651815445082,0.168177232205189,0.115921380735933
"LOC100578716",193.969358485526,-0.147626819827949,0.112794234412233,0.17351964891388,0.268847494160452,0.147626819827949
"LOC100578718",376.021497103118,0.0144828325352985,0.164643200042179,0.897175747677648,0.931093188454887,0.0144828325352985
"LOC100578719",391.131570021041,0.739902768581478,0.3394484383633,0.00270351355498843,0.0078986327128269,0.739902768581478
"LOC100578721",525.195901395776,0.0804984094624109,0.0639706198601997,0.20386353159968,0.307397419974575,0.0804984094624109
"LOC100578723",421.523421470551,-0.224373376723461,0.0884708189457753,0.00930612604696123,0.0232038558273614,0.224373376723461
"LOC100578725",789.428343545258,-0.184166213558494,0.0610936224961407,0.00242329901564292,0.00716943672373225,0.184166213558494
"LOC100578726",215.59054482035,0.00918380456172654,0.114470140385035,0.915495898824014,0.943384750821999,0.00918380456172654
"LOC100578727",155.265640154819,0.508920236820625,0.148474302438516,0.000267097678396334,0.00103308368405509,0.508920236820625
"LOC100578729",19.5126567040524,-0.500551467474858,0.250823320555088,0.0169298940876709,0.0388219985113833,0.500551467474858
"LOC100578730",751.598771500702,0.00304240161461715,0.366827529077512,0.992401839418353,0.995549081045034,0.00304240161461715
"LOC100578731",855.312567070651,3.04142435526661,0.323381908366462,3.16202156426829e-23,1.80528294576566e-21,3.04142435526661
"LOC100578732",3.99654333134949,0.22193775633788,0.347540397837004,0.3165122313826,0.435664960143708,0.22193775633788
"LOC100578733",209.688243399703,0.619355129337635,0.238284088490369,0.00257364204538974,0.00755882220809071,0.619355129337635
"LOC100578734",556.466737351013,-0.260552294359061,0.098823402334639,0.00666916985599066,0.0173968393288222,0.260552294359061
"LOC100578735",8.0867031522326,-0.154064136484456,0.211388281039183,0.399587295075374,0.518144216880366,0.154064136484456
"LOC100578736",742.099882733039,0.121904140123977,0.0410762942163153,0.00386662097308249,0.0108136037918656,0.121904140123977
"LOC100578739",49.2515520337648,-0.0483318964176364,0.126516922868796,0.688393344396504,0.772997764829385,0.0483318964176364
"LOC100578741",3.52053034273764,0.287078543037494,0.368854501036172,0.228647885838953,0.337558704456894,0.287078543037494
"LOC100578743",417.239611959064,-0.14681443414212,0.0552754981239636,0.00731910024479948,0.0188145726477341,0.14681443414212
"LOC100578744",3512.27035961554,5.34936612732531,0.733178370634176,5.81356730044826e-16,1.56418371688383e-14,5.34936612732531
"LOC100578745",312.849126333588,0.951118594087903,0.109688552705281,7.17814421962496e-19,2.64555867338341e-17,0.951118594087903
"LOC100578746",215.150980030345,-0.147648074035454,0.113252444154591,0.175042201877263,0.270812152117843,0.147648074035454
"LOC100578747",68.999005562665,-0.473342523000097,0.223653808152074,0.0146892425532252,0.034288570969874,0.473342523000097
"LOC100578751",2.38834286401756,-0.306836791421109,0.328712098289697,0.19298504632907,0.293795132965066,0.306836791421109
"LOC100578752",408.177481564063,0.225575829341392,0.0674285237587204,0.000685266639184799,0.00237218596421736,0.225575829341392
"LOC100578759",71.6418210170563,0.12408248914447,0.164134625001814,0.413073672320379,0.531101204090707,0.12408248914447
"LOC100578763",503.041463653805,0.240704604959248,0.0962562324618863,0.00996047523180373,0.0245684725211867,0.240704604959248
"LOC100578769",1706.51482761346,-0.259031117232356,0.0930036652563613,0.00450579998944844,0.0123706035835103,0.259031117232356
"LOC100578770",2439.93855057305,0.882850954682099,0.477252437835573,0.00302736770597616,0.00870572767340171,0.882850954682099
"LOC100578773",272.223593957037,-0.144861518920335,0.101084142544755,0.135584891195431,0.220086221867611,0.144861518920335
"LOC100578774",1140.83695704458,0.728736687520485,0.211788388693309,0.000118882688496371,0.00049835350507218,0.728736687520485
"LOC100578776",149.498753997165,0.180345917615318,0.102598500389354,0.0726212172851936,0.132083718275976,0.180345917615318
"LOC100578777",44.0384738671507,0.157661896290237,0.146556779494907,0.247690290173231,0.359539520797159,0.157661896290237
"LOC100578779",3.03678642844231,0.152654327898119,0.336126614584668,0.489054337278988,0.605062575424236,0.152654327898119
"LOC100578780",219.595223356169,-0.418131580432444,0.199116835876347,0.0142574211189531,0.0334339524696909,0.418131580432444
"LOC100578782",841.003816324873,-0.219560760414827,0.0984222262416098,0.0214176553224224,0.0476925871182709,0.219560760414827
"LOC100578783",69.1380082614329,-0.30955850316089,0.160721791266457,0.0367507584170276,0.0749332746338104,0.30955850316089
"LOC100578793",1294.24895911218,-0.0348926145137186,0.0813596678835274,0.682621008451766,0.768399735813924,0.0348926145137186
"LOC100578797",131.249359424729,-0.81533303067767,0.187484352599412,1.77767069109171e-06,1.10142179822855e-05,0.81533303067767
"LOC100578798",5.70275656200018,0.38691756140297,0.261645750020285,0.0716984939941261,0.130812030195986,0.38691756140297
"LOC100578799",9.32236491450363,0.0767275993959437,0.207618977303766,0.663364943101891,0.753422930040226,0.0767275993959437
"LOC100578801",42.8239027776594,0.884447026777411,0.196140665279392,1.13022853472857e-06,7.28023927928628e-06,0.884447026777411
"LOC100578804",27.7608982064794,-0.0868946377298116,0.209343133674392,0.630225755354321,0.72678709633136,0.0868946377298116
"LOC100578805",202.926977072505,0.24645967467756,0.0851911417903742,0.00307902133039858,0.00882808916101955,0.24645967467756
"LOC100578810",82.1681216198089,0.509201278320232,0.273260624923144,0.0227508491473285,0.050193390842664,0.509201278320232
"LOC100578811",51.8532473421396,0.0436485516042915,0.225491489420124,0.821495771791861,0.876541755223989,0.0436485516042915
"LOC100578813",82.2306704092372,0.352438944532275,0.158067271687307,0.0159129226584187,0.03674193071496,0.352438944532275
"LOC100578814",12.965132386008,-0.00695019048014266,0.194676346831555,0.966574474074201,0.978953586410907,0.00695019048014266
"LOC100578816",231.133026297849,0.777946562510448,0.17804741111088,2.02382492316542e-06,1.23950009946248e-05,0.777946562510448
"LOC100578818",966.906185641638,0.0556756734083284,0.116091034311703,0.596740005387096,0.699263618647434,0.0556756734083284
"LOC100578820",99.8127592836928,0.654251232426627,0.0828172758543483,8.49106707687793e-16,2.23827587990494e-14,0.654251232426627
"LOC100578821",19.5420298299338,1.01792979549172,0.148872229713388,1.50028426448051e-12,2.69314831771164e-11,1.01792979549172
"LOC100578822",39.2699020705585,0.230077212629022,0.172286446534542,0.142987253642262,0.229992501183007,0.230077212629022
"LOC100578823",639.066299061429,0.241112942136469,0.10530382449783,0.0210575059521244,0.0470427657308006,0.241112942136469
"LOC100578824",80.5089887878494,0.0979136046273585,0.137299481398038,0.450536018694731,0.568586754669305,0.0979136046273585
"LOC100578826",1107.73226423793,0.0712368958527394,0.117962799272155,0.534141172910168,0.645425179407454,0.0712368958527394
"LOC100578828",265.62302341863,0.738448916980215,0.206557293094467,7.85760005446081e-05,0.000344439516994042,0.738448916980215
"LOC100578829",2998.21767046769,0.120078491750963,0.213354262717519,0.510370883572599,0.62437345263235,0.120078491750963
"LOC100578830",7.70382917824314,-0.170587303296021,0.21536851783797,0.361780960150309,0.482492915540496,0.170587303296021
"LOC100578833",118.855558318293,0.104904870414025,0.130674987478311,0.392707192344348,0.512459023213095,0.104904870414025
"LOC100578834",43.4525697801996,0.468142516146279,0.140596591183112,0.000417407474446501,0.00152619090313085,0.468142516146279
"LOC100578835",18.2923182124093,-0.0130210283058187,0.171879538649838,0.933361017823812,0.955651942315624,0.0130210283058187
"LOC100578839",180.994847795793,-0.076385331275598,0.0744484946792529,0.294558567124304,0.411647201315365,0.076385331275598
"LOC100578841",2.5905788478996,0.438737804101269,0.363460444547351,0.0855841846962354,0.151082548670398,0.438737804101269
"LOC100578842",0.618253140837403,0.192701818140211,0.40494007402301,0.356203243492681,0.476784396367605,0.192701818140211
"LOC100578852",562.886922340165,-0.379665199475776,0.148048966718989,0.00527641150768755,0.0141676995658257,0.379665199475776
"LOC100578853",464.030907840073,-0.375768433979506,0.0955976938454981,4.83110113603376e-05,0.000220269605360885,0.375768433979506
"LOC100578854",27.2707363529485,0.0693374326971757,0.163426691672223,0.647177690426747,0.740789016015125,0.0693374326971757
"LOC100578855",0.541476326838432,-0.00748724822820472,0.409786046535902,0.917257535470182,0.944451675476644,0.00748724822820472
"LOC100578860",60.0623261099254,0.92253218864317,1.24251300889118,0.00134096331805156,0.0042933767401486,0.92253218864317
"LOC100578862",25.2470966774153,-0.526505939258711,0.25701161353883,0.0142860029144185,0.0334793907770679,0.526505939258711
"LOC100578864",195.261901693123,0.102975902518318,0.146602384143772,0.45112754813991,0.569210524302448,0.102975902518318
"LOC100578865",241.498592552407,0.297121716395246,0.155133310395191,0.0388536491264985,0.0785393971289358,0.297121716395246
"LOC100578866",15.8547339034517,0.211481278921631,0.196925384539425,0.226136799661685,0.334519268469612,0.211481278921631
"LOC100578875",242.622583942976,0.271843599647294,0.0867433134598447,0.00153178694362652,0.00480519621280405,0.271843599647294
"LOC100578877",57.8425102870514,0.27107266993668,0.120520513951974,0.0183213462557088,0.0416051681367511,0.27107266993668
"LOC100578879",1480.73097352599,-0.0318874329640548,0.0616186700373232,0.618902438806843,0.717688907539412,0.0318874329640548
"LOC100578881",69.6442081630413,-0.633693586193236,0.185836051732246,0.000188645883638076,0.000758211340006883,0.633693586193236
"LOC100578882",41.2876163897373,0.373237525400991,0.182537057852194,0.0221437385504958,0.0490667012485806,0.373237525400991
"LOC100578883",510.925535003296,0.0146170526939927,0.0593214621313932,0.799044316217751,0.859481176087911,0.0146170526939927
"LOC100578885",638.871978596691,-0.567698023451315,0.0681720002640132,3.31610184348264e-17,1.02405424739105e-15,0.567698023451315
"LOC100578888",484.503727036996,0.0773904150942276,0.0843672381882504,0.347323545596292,0.46784149817689,0.0773904150942276
"LOC100578890",458.961641233832,-0.124626368835011,0.0979104665252069,0.188486631289717,0.288246762938428,0.124626368835011
"LOC100578892",199.104629394215,0.00155926379210501,0.088120765380076,0.986128662004477,0.99223262208566,0.00155926379210501
"LOC100578893",709.412032543734,0.490280857737895,0.0958057627649095,1.43909234118699e-07,1.11322780973249e-06,0.490280857737895
"LOC100578894",35.301159594546,1.01001283387936,0.191041689525166,1.45871113394423e-08,1.38017422083131e-07,1.01001283387936
"LOC100578899",895.361978278485,0.384485685832818,0.102622215197818,0.000110524552099364,0.00046733358300974,0.384485685832818
"LOC100578901",241.874482158706,0.0608750000531064,0.0804206815326419,0.440857680397239,0.558844568630047,0.0608750000531064
"LOC100578907",878.624453525618,-0.232782319010793,0.065873554287682,0.000291378220047269,0.00111447408086053,0.232782319010793
"LOC100578909",2753.89328347601,0.176350531811503,0.0529704174161861,0.000727942989213035,0.00250670005633296,0.176350531811503
"LOC100578910",12.0101490570801,0.249734781388655,0.196823112833534,0.152051607291421,0.242019977650289,0.249734781388655
"LOC100578913",1167.57398909393,1.08555450035254,0.463347770706871,0.000471166707964858,0.00170292791754018,1.08555450035254
"LOC100578919",104.207155668491,-0.36333689596785,0.256531370964008,0.0677788861317475,0.124935738376717,0.36333689596785
"LOC100578920",31.8048380902042,-0.800031988380843,0.242174689775951,0.000173009817012409,0.000699208183119213,0.800031988380843
"LOC100578921",484.886759644261,-0.252639159449262,0.0846078524163308,0.0022089061417925,0.00660864966348146,0.252639159449262
"LOC100578924",1427.08048439397,-0.218896921071199,0.185166681323562,0.189486374980008,0.289334446544816,0.218896921071199
"LOC100578925",12325.3330362224,0.084699348287605,0.147972897683185,0.547216163512814,0.65593967872044,0.084699348287605
"LOC100578927",2274.01340358124,-0.0170427754217144,0.0322240112457331,0.593517781820525,0.69674344216925,0.0170427754217144
"LOC100578928",150.029060103756,0.638818084919708,0.13683377143195,9.65880485253448e-07,6.30840691931158e-06,0.638818084919708
"LOC100578929",5671.07190179314,0.104472661422422,0.120122722742652,0.33983277804768,0.460241012991211,0.104472661422422
"LOC100578931",895.218502899558,-0.00703508271333293,0.0768249993508717,0.927158765795629,0.951549122665033,0.00703508271333293
"LOC100578935",3.83905738725564,-0.000836037762026618,0.298225470969686,0.997835900059651,0.998347698264503,0.000836037762026618
"LOC100578936",99.8959381788764,0.196072383251428,0.125307985387505,0.100363472067548,0.172601104163681,0.196072383251428
"LOC100578937",1271.13474147275,0.155025370556071,0.0498061509905272,0.00173206309433683,0.00535024187282087,0.155025370556071
"LOC100578939",526.016308459155,0.544679562304608,0.170246566628328,0.000540496717031886,0.00192454322365111,0.544679562304608
"LOC100578943",863.432486937237,-0.062062395720739,0.089056701410581,0.466300992644972,0.584073931711981,0.062062395720739
"LOC100578947",928.082558851859,-0.0975378493087649,0.0769177555398789,0.192598539692855,0.293283022191669,0.0975378493087649
"LOC100578949",14.2713292328775,-2.01572492261852,0.352342222802419,2.63710942858148e-10,3.36217088803025e-09,2.01572492261852
"LOC100578952",39.7158069970915,-0.0989454421563924,0.134927993114619,0.436501115284552,0.554521768510843,0.0989454421563924
"LOC100578953",198.268268298639,0.345837339842744,0.126577619713114,0.00401930668179599,0.0111924733294647,0.345837339842744
"LOC100578955",976.377613128279,0.60436687760412,0.113317669330097,3.17816243168871e-08,2.82868540688096e-07,0.60436687760412
"LOC100578957",29.0513907368497,0.078901987730202,0.160272351207534,0.595495275034883,0.698434382103244,0.078901987730202
"LOC100578965",14.678373241343,1.03433959246806,0.188330884213694,5.62778991218294e-09,5.70835515644578e-08,1.03433959246806
"LOC100578966",171.960863615586,0.553374350395249,0.138176577019074,2.39952629512102e-05,0.000116483018490653,0.553374350395249
"LOC100578967",0.821460805525098,-0.157362471208803,0.4045293360689,0.404126899224489,0.522525544467899,0.157362471208803
"LOC100578975",358.546025426991,-0.0844013469786921,0.0985333504714714,0.377019463260175,0.497310469739332,0.0844013469786921
"LOC100578976",943.48219627866,0.31460125011181,0.129484003570051,0.0105946212655859,0.02591961690895,0.31460125011181
"LOC100578978",2.47249425269557,0.182051581652474,0.328023206468978,0.416583303902145,0.53449802552847,0.182051581652474
"LOC100578984",130.773694743045,-0.188616532129764,0.125943683348464,0.115097623666705,0.192746113520549,0.188616532129764
"LOC100578988",50.9617569666057,-0.0775626310204306,0.14020762460828,0.55649915579887,0.663468077770192,0.0775626310204306
"LOC100578989",1.28675988142357,-0.330135594122911,0.434730594974227,0.168586797669245,0.262875017308932,0.330135594122911
"LOC100578990",183.941363431761,1.48865690940503,0.162284108043648,2.30344873793413e-21,1.03690630879927e-19,1.48865690940503
"LOC100578992",39.2400284820138,-2.26725556728962,0.286652560517774,6.89825600484216e-17,2.04397945014361e-15,2.26725556728962
"LOC100578995",2420.6212380282,2.71357468762172,0.529365997332152,8.48170136691616e-09,8.32102538125623e-08,2.71357468762172
"LOC100578998",97.2924613399104,1.01543619655987,0.232361050329893,1.34925702538933e-06,8.54992107480061e-06,1.01543619655987
"LOC100578999",134.784824737676,0.396360168317955,0.113022135134934,0.000257775677776925,0.0010013297486562,0.396360168317955
"LOC100579003",866.42752671132,-0.127921125754433,0.0520765274735414,0.0144130699809325,0.0337381142113669,0.127921125754433
"LOC100579005",26.4373205035707,-0.230215719942076,0.176390901275962,0.146432158730298,0.234805039838253,0.230215719942076
"LOC100579007",163.825656944132,0.13152392472912,0.17450191113844,0.392133609785957,0.511916748663622,0.13152392472912
"LOC100579008",133.598927360116,0.466991313863018,0.0902836981825573,1.23732036326478e-07,9.745355001111e-07,0.466991313863018
"LOC100579015",319.487910169905,0.205858210094063,0.107025169329825,0.046348879814909,0.0907779943316524,0.205858210094063
"LOC100579019",25274.6009800808,1.20078473817992,0.165952531418779,3.83046320974103e-14,8.2563059681048e-13,1.20078473817992
"LOC100579021",119.806266826835,0.71880903946062,0.0937807039237013,4.19781940830773e-15,1.03216971333684e-13,0.71880903946062
"LOC100579022",62.6960687210706,-0.747497951114718,0.27011893985722,0.00102443200539729,0.00338412424249786,0.747497951114718
"LOC100579024",335.191380220616,0.297088580765855,0.0979528155863189,0.0018036526548499,0.00554357948328867,0.297088580765855
"LOC100579026",129.371071010575,0.619026322395135,0.179391391047215,0.000155187930327588,0.00063441129463992,0.619026322395135
"LOC100579031",110.779117416651,0.192483016194144,0.142736288710097,0.15023786300738,0.239529212455847,0.192483016194144
"LOC100579034",125.976694118644,-0.0136912288678849,0.100342807089796,0.863399435190834,0.90678634148183,0.0136912288678849
"LOC100579038",167.364091342994,-0.232648323452024,0.086632604416504,0.00595063253266048,0.0157713322378302,0.232648323452024
"LOC100579040",466.446658700583,0.101890557515523,0.106121770333245,0.322230777154329,0.441821581046658,0.101890557515523
"LOC100579047",158.407378786861,0.0745115900143358,0.404320457514406,0.561242902527498,0.667763233829606,0.0745115900143358
"LOC100579049",909.412051950251,-0.435471637832769,0.0755726710182204,4.28545462659739e-09,4.45048455631729e-08,0.435471637832769
"LOC100579052",40.7495765200322,0.080359988204764,0.121407976686434,0.49103249974981,0.606804389934725,0.080359988204764
"LOC100579053",580.183042310249,0.0881692318252461,0.0935747896445144,0.337154147279155,0.457566342735996,0.0881692318252461
"LOC100579054",178.548799735566,0.171993982610748,0.0954754641815811,0.0643311258098206,0.119475007375141,0.171993982610748
"LOC100579055",15.4089805784614,-0.000449808811332586,0.166996415015443,0.997163594668184,0.997969608931096,0.000449808811332586
"LOC100579057",436.610910639798,-0.0633788765743625,0.104575317376104,0.547066872519133,0.655830244388398,0.0633788765743625
"LOC100579058",40.5362074478408,-0.370057143968233,0.107510258031178,0.000373258027244072,0.0013851020770021,0.370057143968233
"LOC100579059",284.793820992123,0.0574344001982493,0.117003010653104,0.576619568963775,0.681899267083683,0.0574344001982493
"LOC100579061",787.476809495727,-0.0130303853849049,0.0916303685327126,0.8810171113522,0.919655062431267,0.0130303853849049
"LOC100628994",0.438506563558755,-0.012120944601321,0.399417418648349,0.975158702021069,0.984835399814876,0.012120944601321
"LOC100629010",51.5880118041026,-0.208334385586891,0.274688828808164,0.327706377110374,0.447598954101974,0.208334385586891
"LOC100629015",1.23366941396832,0.437508232574097,0.584719237685596,0.0868441373123196,0.152891664125059,0.437508232574097
"LOC100629027",6.7435980501073,-0.548002910686696,0.282138553795644,0.0166285214564159,0.038213276089906,0.548002910686696
"LOC100629028",6.0979176493847,-0.336766214676612,0.280044133514901,0.124347163151516,0.204835918019049,0.336766214676612
"LOC100629036",1.01117770401172,0.0715924016131542,0.349109608764013,0.724345467455291,0.80114716982581,0.0715924016131542
"LOC100629043",3.26769215146695,0.048405635497398,0.351346723427431,0.810093296945588,0.867380106801863,0.048405635497398
"LOC100629047",0.540685006688021,-0.251211391867709,0.467920944409025,0.245051899569558,0.35654990459499,0.251211391867709
"LOC100629054",4.8242307118698,0.480382398716926,0.267686566230037,0.0292846918180149,0.0618120889157884,0.480382398716926
"LOC100629063",1.73232504378706,-0.0215460807209524,0.327073620630989,0.918629509590833,0.945334355289085,0.0215460807209524
"LOC100629069",0.340961051958041,-0.0654158282163242,0.411204719552973,0.869715667062696,0.911049151284507,0.0654158282163242
"LOC100629071",5.20721461943386,-0.0468715530671062,0.253695609439461,0.81730457683636,0.872785836431821,0.0468715530671062
"LOC100629076",38.378192096372,0.465147734215505,0.123735388684682,8.60137067278856e-05,0.000373406685290494,0.465147734215505
"LOC100629077",0.456497380465737,0.00711988076414541,0.393893411350039,0.909147049717094,0.93909432484042,0.00711988076414541
"LOC100629078",1254.80767503985,-0.0218956284533958,0.28432570929009,0.936512732807144,0.95789862009427,0.0218956284533958
"LOC100629080",8.80480401693178,-0.262766246311518,0.233076890227133,0.182135880736414,0.280157490884346,0.262766246311518
"LOC100629082",7.58788095400712,-0.110376018428138,0.221898653835336,0.558465667272536,0.665676970135224,0.110376018428138
"LOC100629084",38.6921713001786,0.906964937632613,0.251575417547918,4.25035579851136e-05,0.000195851040416445,0.906964937632613
"LOC100629085",0.508256675529874,-0.13411674989875,0.401857720188955,0.526647987817699,0.638480220573684,0.13411674989875
"LOC100629106",9.57831991684943,-0.493379926025203,0.238285466260306,0.0149813302535866,0.0349129385687668,0.493379926025203
"LOC100629111",79.0783529684421,0.216064042817709,0.11776091149839,0.0528223926615268,0.10137149961453,0.216064042817709
"LOC100629112",1.87145952203581,1.09160136588762,0.464427335266527,0.00209984908336401,0.00632603183312544,1.09160136588762
"LOC100629120",33.5692612706769,0.641873080789977,0.135995707158155,7.82414743499138e-07,5.19420428696195e-06,0.641873080789977
"LOC100642169",13.3137488749881,-5.70511199066407,1.13792884883986,1.72423542697843e-09,1.91647212130632e-08,5.70511199066407
"LOC100642170",6.16339444439945,-0.935220463520221,0.685970443417581,0.012515289563599,0.0298631904286163,0.935220463520221
