"PEAKID","peakbias","phenotype"
"broadPeak_29691","pat","WL"
"broadPeak_29784","pat","WL"
"broadPeak_30456","pat","WL"
"broadPeak_31681","pat","WL"
"broadPeak_32937","pat","WL"
"broadPeak_32938","pat","WL"
"broadPeak_35224","pat","WL"
"broadPeak_35276","pat","WL"
"broadPeak_35641","pat","WL"
"broadPeak_38325","pat","WL"
"broadPeak_38331","pat","WL"
"broadPeak_39672","pat","WL"
"broadPeak_41815","pat","WL"
"broadPeak_76","pat","QL"
"broadPeak_882","pat","QL"
"broadPeak_1293","pat","QL"
"broadPeak_1641","pat","QL"
"broadPeak_1849","pat","QL"
"broadPeak_1865","pat","QL"
"broadPeak_1876","pat","QL"
"broadPeak_1884","pat","QL"
"broadPeak_2150","pat","QL"
"broadPeak_2351","pat","QL"
"broadPeak_2508","pat","QL"
"broadPeak_3012","pat","QL"
"broadPeak_4215","pat","QL"
"broadPeak_4335","pat","QL"
"broadPeak_4977","pat","QL"
"broadPeak_5014","pat","QL"
"broadPeak_5316","pat","QL"
"broadPeak_5345","pat","QL"
"broadPeak_5898","pat","QL"
"broadPeak_6058","pat","QL"
"broadPeak_6207","pat","QL"
"broadPeak_6498","pat","QL"
"broadPeak_6942","pat","QL"
"broadPeak_6955","pat","QL"
"broadPeak_7095","pat","QL"
"broadPeak_7326","pat","QL"
"broadPeak_10006","pat","QL"
"broadPeak_10058","pat","QL"
"broadPeak_10252","pat","QL"
"broadPeak_10654","pat","QL"
"broadPeak_10889","pat","QL"
"broadPeak_10890","pat","QL"
"broadPeak_10927","pat","QL"
"broadPeak_10947","pat","QL"
"broadPeak_11038","pat","QL"
"broadPeak_11127","pat","QL"
"broadPeak_11161","pat","QL"
"broadPeak_11215","pat","QL"
"broadPeak_11439","pat","QL"
"broadPeak_11535","pat","QL"
"broadPeak_11576","pat","QL"
"broadPeak_12375","pat","QL"
"broadPeak_12616","pat","QL"
"broadPeak_12790","pat","QL"
"broadPeak_14228","pat","QL"
"broadPeak_14341","pat","QL"
"broadPeak_14472","pat","QL"
"broadPeak_14735","pat","QL"
"broadPeak_15652","pat","QL"
"broadPeak_15884","pat","QL"
"broadPeak_15904","pat","QL"
"broadPeak_15935","pat","QL"
"broadPeak_15941","pat","QL"
"broadPeak_15945","pat","QL"
"broadPeak_16233","pat","QL"
"broadPeak_17002","pat","QL"
"broadPeak_17660","pat","QL"
"broadPeak_17825","pat","QL"
"broadPeak_17945","pat","QL"
"broadPeak_18290","pat","QL"
"broadPeak_19321","pat","QL"
"broadPeak_20162","pat","QL"
"broadPeak_20190","pat","QL"
"broadPeak_20920","pat","QL"
"broadPeak_21477","pat","QL"
"broadPeak_21827","pat","QL"
"broadPeak_22596","pat","QL"
"broadPeak_22882","pat","QL"
"broadPeak_23634","pat","QL"
"broadPeak_24025","pat","QL"
"broadPeak_24181","pat","QL"
"broadPeak_24190","pat","QL"
"broadPeak_24524","pat","QL"
"broadPeak_25611","pat","QL"
"broadPeak_26556","pat","QL"
"broadPeak_27165","pat","QL"
"broadPeak_29655","pat","QL"
"broadPeak_30737","pat","QL"
"broadPeak_30744","pat","QL"
"broadPeak_30803","pat","QL"
"narrowPeak_25054","pat","QL"
"broadPeak_31526","pat","QL"
"broadPeak_31693","pat","QL"
"narrowPeak_25538","pat","QL"
"broadPeak_32307","pat","QL"
"broadPeak_32574","pat","QL"
"broadPeak_32665","pat","QL"
"broadPeak_32934","pat","QL"
"broadPeak_32963","pat","QL"
"narrowPeak_26409","pat","QL"
"narrowPeak_26424","pat","QL"
"broadPeak_33813","pat","QL"
"broadPeak_33880","pat","QL"
"broadPeak_33881","pat","QL"
"broadPeak_35384","pat","QL"
"narrowPeak_27314","pat","QL"
"broadPeak_35686","pat","QL"
"broadPeak_35816","pat","QL"
"broadPeak_35861","pat","QL"
"broadPeak_35933","pat","QL"
"narrowPeak_27656","pat","QL"
"broadPeak_35965","pat","QL"
"broadPeak_36036","pat","QL"
"broadPeak_36136","pat","QL"
"narrowPeak_27873","pat","QL"
"narrowPeak_28154","pat","QL"
"narrowPeak_28166","pat","QL"
"broadPeak_36749","pat","QL"
"broadPeak_36778","pat","QL"
"broadPeak_36820","pat","QL"
"broadPeak_36894","pat","QL"
"broadPeak_36922","pat","QL"
"broadPeak_36945","pat","QL"
"broadPeak_37050","pat","QL"
"narrowPeak_28640","pat","QL"
"broadPeak_37085","pat","QL"
"broadPeak_37652","pat","QL"
"narrowPeak_29240","pat","QL"
"broadPeak_37775","pat","QL"
"broadPeak_37831","pat","QL"
"broadPeak_37903","pat","QL"
"narrowPeak_29467","pat","QL"
"broadPeak_38411","pat","QL"
"broadPeak_38755","pat","QL"
"broadPeak_38791","pat","QL"
"narrowPeak_30192","pat","QL"
"broadPeak_39024","pat","QL"
"broadPeak_39276","pat","QL"
"broadPeak_39298","pat","QL"
"broadPeak_39323","pat","QL"
"narrowPeak_31343","pat","QL"
"narrowPeak_31344","pat","QL"
"narrowPeak_31375","pat","QL"
"broadPeak_39868","pat","QL"
"narrowPeak_31633","pat","QL"
"broadPeak_40148","pat","QL"
"broadPeak_40152","pat","QL"
"broadPeak_40209","pat","QL"
"narrowPeak_31743","pat","QL"
"broadPeak_40319","pat","QL"
"broadPeak_40518","pat","QL"
"broadPeak_40531","pat","QL"
"broadPeak_40671","pat","QL"
"narrowPeak_32613","pat","QL"
"narrowPeak_32624","pat","QL"
"broadPeak_41869","pat","QL"
"narrowPeak_32670","pat","QL"
"narrowPeak_32706","pat","QL"
"broadPeak_42738","pat","QL"
"narrowPeak_33384","pat","QL"
"broadPeak_42777","pat","QL"
"narrowPeak_33432","pat","QL"
"narrowPeak_33433","pat","QL"
"broadPeak_42849","pat","QL"
"broadPeak_42878","pat","QL"
"broadPeak_43048","pat","QL"
"broadPeak_43499","pat","QL"
"broadPeak_43537","pat","QL"
"broadPeak_43613","pat","QL"
"broadPeak_43653","pat","QL"
"broadPeak_43687","pat","QL"
"broadPeak_43688","pat","QL"
"broadPeak_43692","pat","QL"
"broadPeak_43695","pat","QL"
"narrowPeak_34100","pat","QL"
"broadPeak_43759","pat","QL"
"narrowPeak_34125","pat","QL"
"narrowPeak_34322","pat","QL"
"broadPeak_44011","pat","QL"
"narrowPeak_34339","pat","QL"
"broadPeak_44119","pat","QL"
"narrowPeak_34377","pat","QL"
"narrowPeak_34379","pat","QL"
"broadPeak_44173","pat","QL"
"narrowPeak_34409","pat","QL"
"broadPeak_44255","pat","QL"
"broadPeak_44665","pat","QL"
"narrowPeak_34645","pat","QL"
"narrowPeak_34684","pat","QL"
"narrowPeak_34704","pat","QL"
"broadPeak_45548","pat","QL"
"broadPeak_45723","pat","QL"
"narrowPeak_35946","pat","QL"
"narrowPeak_35951","pat","QL"
"broadPeak_46304","pat","QL"
"broadPeak_46405","pat","QL"
"narrowPeak_36197","pat","QL"
"broadPeak_46647","pat","QL"
"broadPeak_46654","pat","QL"
"broadPeak_47036","pat","QL"
"broadPeak_47043","pat","QL"
"broadPeak_47087","pat","QL"
"broadPeak_47144","pat","QL"
"broadPeak_47145","pat","QL"
"broadPeak_47154","pat","QL"
"broadPeak_47688","pat","QL"
"broadPeak_47765","pat","QL"
"narrowPeak_38668","pat","QL"
"broadPeak_48996","pat","QL"
"broadPeak_49001","pat","QL"
"broadPeak_49936","pat","QL"
"narrowPeak_40050","pat","QL"
"broadPeak_50343","pat","QL"
"narrowPeak_40099","pat","QL"
"narrowPeak_40157","pat","QL"
"narrowPeak_40220","pat","QL"
"broadPeak_50683","pat","QL"
"broadPeak_50711","pat","QL"
"broadPeak_50785","pat","QL"
"broadPeak_50871","pat","QL"
"broadPeak_51399","pat","QL"
"broadPeak_51407","pat","QL"
"broadPeak_51524","pat","QL"
"narrowPeak_41029","pat","QL"
"broadPeak_51672","pat","QL"
"broadPeak_51711","pat","QL"
"narrowPeak_41135","pat","QL"
"broadPeak_51794","pat","QL"
"broadPeak_51919","pat","QL"
"broadPeak_51998","pat","QL"
"broadPeak_52420","pat","QL"
"broadPeak_52594","pat","QL"
"broadPeak_52599","pat","QL"
"narrowPeak_42110","pat","QL"
"broadPeak_53077","pat","QL"
"broadPeak_53089","pat","QL"
"broadPeak_53100","pat","QL"
"broadPeak_53119","pat","QL"
"broadPeak_53164","pat","QL"
"broadPeak_53251","pat","QL"
"broadPeak_53326","pat","QL"
"broadPeak_53327","pat","QL"
"narrowPeak_42562","pat","QL"
"narrowPeak_42565","pat","QL"
"narrowPeak_43001","pat","QL"
"broadPeak_53913","pat","QL"
"broadPeak_53987","pat","QL"
"broadPeak_54864","pat","QL"
"broadPeak_54980","pat","QL"
"narrowPeak_43943","pat","QL"
"broadPeak_55160","pat","QL"
"broadPeak_55170","pat","QL"
"broadPeak_55232","pat","QL"
"broadPeak_55235","pat","QL"
"narrowPeak_44138","pat","QL"
"narrowPeak_44153","pat","QL"
"broadPeak_55999","pat","QL"
"broadPeak_10314","Lineage A","WL"
"broadPeak_47136","Lineage A","QL"
"broadPeak_30121","Lineage B","QL"
